,longitude,latitude,heat_flow,geometry
627965,-118.92834679999999,43.6956532,66.8,POINT (-118.9283468 43.6956532)
627966,-118.92834679999999,43.6956532,67.0,POINT (-118.9283468 43.6956532)
627967,-118.92834679999999,43.6956532,67.22800000000001,POINT (-118.9283468 43.6956532)
627979,-75.42618,42.86804,52.43,POINT (-75.42618 42.86804)
627997,-84.4698,41.9234,52.0,POINT (-84.46980000000001 41.9234)
628007,-95.8392,29.6104,48.0,POINT (-95.83920000000001 29.6104)
628010,-113.20270249999999,38.10696779999999,108.78399999999999,POINT (-113.2027025 38.10696779999999)
628016,-118.88099170000001,40.326989399999995,106.47,POINT (-118.8809917 40.3269894)
628029,-112.50073629999999,33.2500782,47.7,POINT (-112.5007363 33.2500782)
628041,-79.2837579,40.776291,53.7,POINT (-79.2837579 40.776291)
628054,-78.9173903,40.9218591,48.4,POINT (-78.91739029999999 40.9218591)
628060,-79.3422137,40.874461700000005,43.6,POINT (-79.3422137 40.8744617)
628069,-77.3096,42.0812,68.13,POINT (-77.3096 42.0812)
628090,-86.1701,44.2789,49.0,POINT (-86.17010000000001 44.2789)
628118,-77.01602,42.477109999999996,53.62,POINT (-77.01602 42.47711)
628128,-94.5236,31.7613,75.0,POINT (-94.5236 31.7613)
628153,-117.93096100000001,40.0491013,184.0,POINT (-117.930961 40.0491013)
628203,-104.8084,37.1964,75.0,POINT (-104.8084 37.1964)
628217,-77.96685959999999,41.10092120000001,54.2,POINT (-77.96685959999999 41.10092120000001)
628253,-118.0954581,39.5021081,151.06,POINT (-118.0954581 39.5021081)
628254,-118.0954581,39.5021081,804.18,POINT (-118.0954581 39.5021081)
628257,-98.1814,28.1361,86.0,POINT (-98.1814 28.1361)
628274,-92.8028,28.7616,44.0,POINT (-92.8028 28.7616)
628348,-101.8394,30.7302,53.0,POINT (-101.8394 30.7302)
628381,-107.7707,45.9799,49.0,POINT (-107.7707 45.9799)
628400,-116.3008728,36.6332738,82.0,POINT (-116.3008728 36.6332738)
628412,-87.0773,30.4147,54.0,POINT (-87.07729999999999 30.4147)
628472,-90.18429040000001,32.294877299999996,49.0,POINT (-90.18429040000001 32.2948773)
628510,-117.26120719999999,44.285064299999995,71.0,POINT (-117.2612072 44.28506429999999)
628532,-78.9942,40.9537,62.0,POINT (-78.99420000000001 40.9537)
628559,-107.0221811,32.705721399999995,168.62,POINT (-107.0221811 32.70572139999999)
628593,-96.7364,31.6536,80.0,POINT (-96.7364 31.6536)
628623,-79.5577521,41.74286370000001,56.3,POINT (-79.5577521 41.74286370000001)
628645,-115.69452179999999,33.259057899999995,750.0,POINT (-115.6945218 33.25905789999999)
628653,-103.8337915,32.8334317,50.0,POINT (-103.8337915 32.8334317)
628666,-79.2426,42.23,45.24,POINT (-79.2426 42.23)
628710,-92.2505,33.6571,74.0,POINT (-92.2505 33.6571)
628720,-98.2614,37.5423,50.0,POINT (-98.26139999999999 37.5423)
628760,-78.5438518,41.347829600000004,37.0,POINT (-78.5438518 41.3478296)
628766,-92.1446493,32.8321618,61.0,POINT (-92.1446493 32.8321618)
628767,-92.1446493,32.8321618,87.0,POINT (-92.1446493 32.8321618)
628768,-92.1446493,32.8321618,94.0,POINT (-92.1446493 32.8321618)
628799,-76.4094,42.0578,40.0,POINT (-76.40940000000001 42.0578)
628807,-79.1308,42.1059,63.26,POINT (-79.13079999999999 42.1059)
628858,-128.720588,47.876731400000004,225.0,POINT (-128.720588 47.8767314)
628864,-115.26580849999999,33.0400666,115.0,POINT (-115.2658085 33.0400666)
628866,-83.375,43.3938,48.0,POINT (-83.375 43.3938)
628894,-99.7403,37.8927,52.0,POINT (-99.7403 37.8927)
628905,-103.6006,45.7,61.0,POINT (-103.6006 45.7)
628978,-98.2547,29.1782,53.0,POINT (-98.2547 29.1782)
628990,-79.3858,42.2512,50.49,POINT (-79.3858 42.2512)
629021,-79.711893,40.500767700000004,48.0,POINT (-79.711893 40.5007677)
629023,-79.3889,42.4591,49.0,POINT (-79.38890000000001 42.4591)
629096,-101.3371,35.6376,60.0,POINT (-101.3371 35.6376)
629149,-102.9406,48.33,60.0,POINT (-102.9406 48.33)
629156,-110.5809,48.3999,50.0,POINT (-110.5809 48.3999)
629159,-107.808,35.9455,60.0,POINT (-107.808 35.9455)
629163,-77.27854,42.63195,54.88,POINT (-77.27854000000001 42.63195)
629176,-98.5252,29.0915,61.0,POINT (-98.5252 29.0915)
629228,-76.8596,42.7978,47.78,POINT (-76.8596 42.7978)
629233,-74.45339179999999,39.379318,42.0,POINT (-74.45339179999999 39.379318)
629245,-79.272,42.3788,49.96,POINT (-79.27200000000001 42.3788)
629248,-127.6475588,47.9169111,184.0,POINT (-127.6475588 47.9169111)
629255,-79.3613,42.3808,54.78,POINT (-79.3613 42.3808)
629264,-122.37611770000001,42.117835,37.0,POINT (-122.3761177 42.117835)
629265,-122.37611770000001,42.117835,50.0,POINT (-122.3761177 42.117835)
629286,-94.3286,30.5395,49.0,POINT (-94.32859999999999 30.5395)
629292,-99.3774,27.3261,77.0,POINT (-99.37739999999999 27.3261)
629300,-95.8759,29.811,62.0,POINT (-95.8759 29.811)
629357,-99.5337,34.2,58.0,POINT (-99.5337 34.2)
629364,-79.3533,42.4542,52.0,POINT (-79.3533 42.4542)
629378,-77.4214,42.2807,45.86,POINT (-77.42140000000001 42.2807)
629405,-116.0369469,42.835385200000005,213.38400000000001,POINT (-116.0369469 42.8353852)
629412,-96.1461,30.6977,82.0,POINT (-96.1461 30.6977)
629422,-61.0292488,13.4998772,1710.0,POINT (-61.0292488 13.4998772)
629458,-81.4169,38.0036,49.0,POINT (-81.4169 38.0036)
629471,-99.0194,29.0009,56.0,POINT (-99.0194 29.0009)
629476,-99.1791,27.0918,74.0,POINT (-99.17910000000001 27.0918)
629489,-79.3105298,40.7708049,44.9,POINT (-79.3105298 40.7708049)
629497,-98.8448,29.0016,76.0,POINT (-98.84480000000001 29.0016)
629540,-94.7425,31.7945,56.0,POINT (-94.74250000000001 31.7945)
629580,-100.8734,35.8742,52.0,POINT (-100.8734 35.8742)
629585,-91.3001,32.1502,62.0,POINT (-91.3001 32.1502)
629611,-94.9102,30.9904,55.0,POINT (-94.9102 30.9904)
629644,-79.8327741,41.5643349,53.5,POINT (-79.83277409999999 41.5643349)
629656,-79.231,42.2527,50.28,POINT (-79.23099999999999 42.2527)
629661,-128.6874215,47.9163984,248.0,POINT (-128.6874215 47.9163984)
629664,-79.0725,42.2745,54.29,POINT (-79.07250000000001 42.2745)
629676,-98.0711,37.9286,48.0,POINT (-98.0711 37.9286)
629711,-98.8492,38.5219,43.0,POINT (-98.8492 38.5219)
629820,-98.1069,27.2703,63.0,POINT (-98.1069 27.2703)
629823,-108.0339382,36.550027899999996,73.0,POINT (-108.0339382 36.5500279)
629847,-79.4884,42.1362,50.82,POINT (-79.4884 42.1362)
629863,-109.2506347,31.5001439,70.7,POINT (-109.2506347 31.5001439)
629894,-100.767,35.8626,61.0,POINT (-100.767 35.8626)
629900,-87.6737,37.4636,30.0,POINT (-87.6737 37.4636)
629908,-79.2178267,41.0140277,52.2,POINT (-79.2178267 41.0140277)
629923,-77.1829752,40.1000176,24.0,POINT (-77.1829752 40.1000176)
629993,-84.8774,41.8666,46.0,POINT (-84.87739999999999 41.8666)
629998,-78.05781429999999,41.0951458,48.3,POINT (-78.05781429999999 41.0951458)
630006,-100.6647,30.1325,69.0,POINT (-100.6647 30.1325)
630009,-92.3172,30.4972,49.0,POINT (-92.3172 30.4972)
630044,-77.089,42.4814,41.02,POINT (-77.089 42.4814)
630051,-79.1361042,41.1125801,34.1,POINT (-79.13610420000001 41.1125801)
630101,-85.3349,41.517,20.0,POINT (-85.3349 41.517)
630120,-128.8332594,47.933896600000004,300.0,POINT (-128.8332594 47.9338966)
630173,-117.60795900000001,40.5506971,110.0,POINT (-117.607959 40.5506971)
630187,-80.2848,38.7076,49.0,POINT (-80.2848 38.7076)
630248,-76.5026,42.3655,75.0,POINT (-76.5026 42.3655)
630293,-79.015,42.3939,44.77,POINT (-79.015 42.3939)
630302,-77.2381,42.089040000000004,41.91,POINT (-77.2381 42.08904)
630308,-95.9163,35.3982,43.0,POINT (-95.91630000000001 35.3982)
630312,-80.2424355,41.7921642,59.9,POINT (-80.2424355 41.7921642)
630323,-91.4471,31.9292,64.0,POINT (-91.44710000000001 31.9292)
630407,-78.5906,42.0484,58.48,POINT (-78.59059999999999 42.0484)
630410,-127.39638149999999,47.7855809,135.0,POINT (-127.3963815 47.7855809)
630449,-76.1998766,32.5028589,65.0,POINT (-76.1998766 32.5028589)
630459,-110.2608,47.3999,58.0,POINT (-110.2608 47.3999)
630477,-111.36498759999999,41.5233329,74.0,POINT (-111.3649876 41.5233329)
630496,-84.5299,36.2874,43.0,POINT (-84.5299 36.2874)
630498,-99.8756,41.3555,61.0,POINT (-99.87560000000001 41.3555)
630596,-117.5761578,40.5280976,226.0,POINT (-117.5761578 40.5280976)
630600,-97.5263,33.1471,55.0,POINT (-97.52630000000001 33.1471)
630607,-113.6953682,42.277708700000005,78.4,POINT (-113.6953682 42.27770870000001)
630671,-119.7450013,39.3388967,131.404,POINT (-119.7450013 39.3388967)
630703,-84.9612,41.7992,39.0,POINT (-84.96120000000001 41.7992)
630728,-85.6784,43.9404,48.0,POINT (-85.6784 43.9404)
630840,-100.5126,42.0466,65.0,POINT (-100.5126 42.0466)
630867,-107.6806,36.22,68.0,POINT (-107.6806 36.22)
630871,-79.0257,40.9916,58.0,POINT (-79.0257 40.9916)
630883,-79.759,42.0189,56.93,POINT (-79.759 42.0189)
630924,-87.96,37.6801,46.0,POINT (-87.95999999999999 37.6801)
630936,-79.37261590000001,40.808075,56.9,POINT (-79.37261590000001 40.808075)
630946,-112.7507389,32.75009,95.0,POINT (-112.7507389 32.75009)
630951,-78.0174707,40.8986875,48.6,POINT (-78.0174707 40.8986875)
631109,-100.9545,36.6767,58.0,POINT (-100.9545 36.6767)
631185,-87.6743,38.3218,41.0,POINT (-87.6743 38.3218)
631186,-76.777365,41.901433000000004,71.5,POINT (-76.777365 41.901433)
631221,-94.3265,33.5046,80.0,POINT (-94.3265 33.5046)
631231,-102.3606,48.99,61.0,POINT (-102.3606 48.99)
631238,-98.5544,27.305,70.0,POINT (-98.5544 27.305)
631243,-81.8093,38.528,48.0,POINT (-81.80929999999999 38.528)
631273,-79.9762,39.2504,57.0,POINT (-79.97620000000001 39.2504)
631282,-78.5178,42.7405,37.54,POINT (-78.51779999999999 42.7405)
631300,-101.8604,32.1302,43.0,POINT (-101.8604 32.1302)
631312,-100.937,37.4513,49.0,POINT (-100.937 37.4513)
631313,-79.3477,42.4638,51.0,POINT (-79.3477 42.4638)
631321,-100.5431,35.0585,50.0,POINT (-100.5431 35.0585)
631333,-117.9026604,40.057401399999996,54.0,POINT (-117.9026604 40.0574014)
631349,-79.5376,42.3187,51.12,POINT (-79.5376 42.3187)
631366,-111.8609,48.9799,42.0,POINT (-111.8609 48.9799)
631378,-96.3948,34.9923,55.0,POINT (-96.3948 34.9923)
631402,-98.5003,33.0001,64.0,POINT (-98.5003 33.0001)
631415,-83.6101,37.6799,22.0,POINT (-83.6101 37.6799)
631422,-76.6678,42.9251,30.94,POINT (-76.6678 42.9251)
631442,-78.294218,41.400131200000004,59.8,POINT (-78.294218 41.4001312)
631490,-97.8502,33.5167,60.0,POINT (-97.8502 33.5167)
631496,-111.586063,38.7785675,66.0,POINT (-111.586063 38.7785675)
631526,-96.2483,31.4376,66.0,POINT (-96.2483 31.4376)
631574,-80.1611,40.1135,96.3,POINT (-80.1611 40.1135)
631582,-107.9957074,32.5712203,214.65,POINT (-107.9957074 32.5712203)
631637,-105.015515,31.010377000000002,254.8,POINT (-105.015515 31.010377)
631656,-105.1706,44.5299,35.0,POINT (-105.1706 44.5299)
631669,-84.1255,37.1101,41.0,POINT (-84.1255 37.1101)
631675,-119.40100679999999,40.3698843,157.14,POINT (-119.4010068 40.3698843)
631692,-96.7112,34.9923,65.0,POINT (-96.71120000000001 34.9923)
631701,-99.0748,28.3182,67.0,POINT (-99.0748 28.3182)
631737,-99.648,32.1752,38.0,POINT (-99.648 32.1752)
631771,-96.0906,31.6447,71.0,POINT (-96.09059999999999 31.6447)
631784,-98.243,32.0557,54.0,POINT (-98.24299999999999 32.0557)
631800,-106.0027867,37.6178187,67.0,POINT (-106.0027867 37.6178187)
631810,-100.5005,48.76,50.0,POINT (-100.5005 48.76)
631815,-78.18092109999999,41.581823,58.7,POINT (-78.18092109999999 41.581823)
631828,-106.90060359999998,36.3667374,54.0,POINT (-106.9006036 36.3667374)
631829,-106.90060359999998,36.3667374,56.0,POINT (-106.9006036 36.3667374)
631830,-106.90060359999998,36.3667374,64.0,POINT (-106.9006036 36.3667374)
631831,-106.90060359999998,36.3667374,65.0,POINT (-106.9006036 36.3667374)
631832,-106.90060359999998,36.3667374,77.0,POINT (-106.9006036 36.3667374)
631872,-98.0075,37.5014,52.0,POINT (-98.00749999999999 37.5014)
631893,-75.19411840000001,38.803028600000005,44.0,POINT (-75.19411840000001 38.8030286)
631894,-106.8600709,31.804046600000003,93.72,POINT (-106.8600709 31.8040466)
631902,-118.7409835,40.0298948,114.66,POINT (-118.7409835 40.0298948)
631935,-96.4177,31.1566,70.0,POINT (-96.4177 31.1566)
631941,-80.48702809999999,41.1744343,61.8,POINT (-80.48702809999999 41.1744343)
631959,-79.3410902,40.72779439999999,40.2,POINT (-79.3410902 40.72779439999999)
631970,-79.6987,42.1727,47.0,POINT (-79.6987 42.1727)
631984,-101.7344,36.99,51.0,POINT (-101.7344 36.99)
631986,-99.4297,28.5324,54.0,POINT (-99.4297 28.5324)
631991,-97.0414,38.1291,46.0,POINT (-97.0414 38.1291)
632011,-82.4845,38.7313,44.0,POINT (-82.4845 38.7313)
632020,-77.6371,42.3481,43.35,POINT (-77.6371 42.3481)
632050,-92.9302,30.3102,49.0,POINT (-92.9302 30.3102)
632091,-91.2909,30.2275,41.0,POINT (-91.29089999999999 30.2275)
632098,-100.3773,41.5294,65.0,POINT (-100.3773 41.5294)
632126,-78.8389,42.5911,39.87,POINT (-78.8389 42.5911)
632143,-111.6258095,42.62992070000001,138.0,POINT (-111.6258095 42.62992070000001)
632153,-127.28221090000002,47.761249,164.0,POINT (-127.2822109 47.761249)
632171,-100.6914,30.9732,56.0,POINT (-100.6914 30.9732)
632176,-83.7995,42.6292,55.0,POINT (-83.79949999999999 42.6292)
632212,-76.3005,42.0023,53.72,POINT (-76.3005 42.0023)
632216,-98.2494,29.4982,52.0,POINT (-98.24939999999999 29.4982)
632221,-98.532,27.8067,72.0,POINT (-98.532 27.8067)
632273,-117.439278,39.868241299999994,49.98,POINT (-117.439278 39.86824129999999)
632290,-76.9887,42.218,53.11,POINT (-76.98869999999999 42.218)
632296,-92.8802,33.0302,70.0,POINT (-92.8802 33.0302)
632311,-95.0776,32.1528,66.0,POINT (-95.0776 32.1528)
632312,-81.6313,38.5241,67.0,POINT (-81.6313 38.5241)
632332,-112.39833780000001,42.9632125,93.0,POINT (-112.3983378 42.9632125)
632364,-100.1381,38.7186,51.0,POINT (-100.1381 38.7186)
632399,-94.6197,32.3112,77.0,POINT (-94.61969999999999 32.3112)
632407,-94.6591,31.4993,56.0,POINT (-94.6591 31.4993)
632481,-85.7965,44.5165,59.0,POINT (-85.79649999999999 44.5165)
632483,-82.8903,31.7083,51.0,POINT (-82.8903 31.7083)
632512,-97.2618,26.2683,64.0,POINT (-97.26179999999999 26.2683)
632517,-79.6622,42.0444,56.99,POINT (-79.6622 42.0444)
632542,-107.1521838,32.5570247,71.55,POINT (-107.1521838 32.5570247)
632564,-103.8711,41.1022,43.0,POINT (-103.8711 41.1022)
632583,-84.8239,42.4725,39.0,POINT (-84.82389999999999 42.4725)
632591,-101.134,38.8588,50.0,POINT (-101.134 38.8588)
632600,-79.5136,42.0724,58.99,POINT (-79.5136 42.0724)
632614,-83.0469,38.0445,34.0,POINT (-83.04689999999999 38.0445)
632615,-96.9303,28.5403,50.0,POINT (-96.9303 28.5403)
632618,-106.4307,46.6799,56.0,POINT (-106.4307 46.6799)
632651,-79.4921,42.3343,35.0,POINT (-79.49209999999999 42.3343)
632659,-82.8719,36.9841,52.0,POINT (-82.8719 36.9841)
632671,-97.6336,38.7308,54.0,POINT (-97.6336 38.7308)
632672,-118.1893207,43.442661799999996,84.0,POINT (-118.1893207 43.4426618)
632694,-94.1595,33.1649,70.0,POINT (-94.15949999999999 33.1649)
632700,-118.08666240000001,39.8324032,75.6,POINT (-118.0866624 39.8324032)
632729,-82.7527,37.0583,62.0,POINT (-82.7527 37.0583)
632762,-115.3624744,32.680075800000004,184.0,POINT (-115.3624744 32.6800758)
632771,-79.0076,40.2171,53.0,POINT (-79.0076 40.2171)
632789,-77.9505,42.7511,38.0,POINT (-77.95050000000001 42.7511)
632794,-102.5055,36.6076,58.0,POINT (-102.5055 36.6076)
632797,-102.7789,42.1447,38.0,POINT (-102.7789 42.1447)
632799,-100.7414,32.4312,60.0,POINT (-100.7414 32.4312)
632822,-116.450903,38.8166321,50.0,POINT (-116.450903 38.8166321)
632847,-89.221,29.6395,40.0,POINT (-89.221 29.6395)
632885,-79.4943,42.1003,57.91,POINT (-79.4943 42.1003)
632909,-93.7808,30.5481,59.0,POINT (-93.7808 30.5481)
632921,-94.9297,32.8134,66.0,POINT (-94.9297 32.8134)
632944,-96.2955,38.863,60.0,POINT (-96.2955 38.863)
632950,-78.9785,42.1959,56.18,POINT (-78.9785 42.1959)
632964,-127.26071019999999,47.757249200000004,162.0,POINT (-127.2607102 47.7572492)
632968,-92.5359,33.7176,57.0,POINT (-92.5359 33.7176)
632979,-107.79559740000002,31.9001396,109.0,POINT (-107.7955974 31.9001396)
632982,-95.4328,29.266,65.0,POINT (-95.4328 29.266)
632988,-79.0489,42.3898,54.55,POINT (-79.0489 42.3898)
633007,-96.6735,28.3548,79.0,POINT (-96.6735 28.3548)
633020,-97.6753,31.5294,66.0,POINT (-97.67529999999999 31.5294)
633064,-115.6510195,33.1333616,375.0,POINT (-115.6510195 33.1333616)
633076,-119.05099129999999,39.9765596,155.428,POINT (-119.0509913 39.9765596)
633079,-98.2127,25.0253,64.0,POINT (-98.2127 25.0253)
633097,-121.48238190000001,46.711014899999995,42.26,POINT (-121.4823819 46.7110149)
633124,-92.2172,32.4172,60.0,POINT (-92.21720000000001 32.4172)
633134,-78.9125,42.6354,31.69,POINT (-78.91249999999999 42.6354)
633148,-118.49496599999999,39.273908299999995,96.2,POINT (-118.494966 39.2739083)
633234,-77.15186,42.61414,52.17,POINT (-77.15186 42.61414)
633278,-103.8274,41.2792,59.0,POINT (-103.8274 41.2792)
633289,-58.70573910000001,15.529983999999999,81.0,POINT (-58.70573910000001 15.529984)
633359,-99.2587,32.7917,55.0,POINT (-99.2587 32.7917)
633369,-82.4522,38.1274,45.0,POINT (-82.4522 38.1274)
633399,-91.9129,33.1697,83.0,POINT (-91.91289999999999 33.1697)
633432,-79.6995,40.4046,80.1,POINT (-79.6995 40.4046)
633441,-81.2845,37.7081,76.0,POINT (-81.28449999999999 37.7081)
633515,-79.5237,42.2789,53.93,POINT (-79.52370000000001 42.2789)
633547,-87.1766,30.9649,50.0,POINT (-87.17659999999999 30.9649)
633550,-88.7829,34.0954,42.0,POINT (-88.7829 34.0954)
633568,-90.0518,32.8528,60.0,POINT (-90.0518 32.8528)
633591,-116.9833361,46.3715591,81.0,POINT (-116.9833361 46.3715591)
633634,-78.9718285,41.53374829999999,41.3,POINT (-78.9718285 41.53374829999999)
633645,-118.73597099999999,39.1482417,86.66,POINT (-118.735971 39.1482417)
633679,-76.1983,42.0459,52.0,POINT (-76.1983 42.0459)
633704,-126.793489,48.70575529999999,43.5,POINT (-126.793489 48.70575529999999)
633745,-97.1472,28.9637,65.0,POINT (-97.1472 28.9637)
633749,-92.3733,29.4035,46.0,POINT (-92.3733 29.4035)
633757,-61.0292488,13.4998772,352.8,POINT (-61.0292488 13.4998772)
633758,-100.6339,30.054,57.0,POINT (-100.6339 30.054)
633795,-85.2593,42.4115,36.0,POINT (-85.2593 42.4115)
633806,-92.6102,31.3002,54.0,POINT (-92.61020000000001 31.3002)
633816,-128.7127557,47.9215648,163.0,POINT (-128.7127557 47.9215648)
633822,-97.544,27.8973,65.0,POINT (-97.544 27.8973)
633827,-99.6995,38.6883,50.0,POINT (-99.6995 38.6883)
633874,-107.6573832,42.508247600000004,62.0,POINT (-107.6573832 42.5082476)
633878,-118.84417979999999,39.572100799999994,1495.4,POINT (-118.8441798 39.57210079999999)
633909,-90.1458,31.163,59.0,POINT (-90.14579999999999 31.163)
633931,-94.388,29.8543,64.0,POINT (-94.38800000000001 29.8543)
633934,-84.6549,42.1614,58.0,POINT (-84.6549 42.1614)
633936,-81.3101,37.8288,55.0,POINT (-81.31010000000001 37.8288)
633941,-128.625586,47.9015659,315.0,POINT (-128.625586 47.9015659)
633956,-96.8893,28.4015,62.0,POINT (-96.88930000000001 28.4015)
633982,-76.9231,42.8421,51.23,POINT (-76.92310000000001 42.8421)
633996,-100.9905,46.87,45.0,POINT (-100.9905 46.87)
634010,-101.5569,36.0034,54.0,POINT (-101.5569 36.0034)
634054,-91.7281,31.1622,52.0,POINT (-91.7281 31.1622)
634056,-88.44,38.74,44.0,POINT (-88.44 38.74)
634057,-83.2446,42.8117,37.0,POINT (-83.24460000000001 42.8117)
634122,-92.9802,31.6702,57.0,POINT (-92.9802 31.6702)
634143,-100.0615,34.5668,60.0,POINT (-100.0615 34.5668)
634234,-79.40332159999998,40.7276951,45.0,POINT (-79.40332159999998 40.7276951)
634242,-83.6082,45.3549,53.0,POINT (-83.6082 45.3549)
634278,-84.0859,44.3048,34.0,POINT (-84.0859 44.3048)
634302,-84.4437,36.2192,56.0,POINT (-84.44370000000001 36.2192)
634310,-119.02029070000002,39.988893,294.84,POINT (-119.0202907 39.988893)
634313,-98.1554,27.3847,54.0,POINT (-98.1554 27.3847)
634361,-97.7836,33.2167,68.0,POINT (-97.78360000000001 33.2167)
634389,-104.1381,39.4605,47.0,POINT (-104.1381 39.4605)
634394,-87.8092,38.29,39.0,POINT (-87.8092 38.29)
634414,-81.839,37.7041,64.0,POINT (-81.839 37.7041)
634415,-107.24078370000001,32.1535352,73.64,POINT (-107.2407837 32.1535352)
634426,-79.5643,42.2675,46.69,POINT (-79.5643 42.2675)
634447,-115.91495959999999,43.8825784,98.0,POINT (-115.9149596 43.8825784)
634452,-107.4805,35.815,57.0,POINT (-107.4805 35.815)
634475,-77.9141818,41.0964796,52.0,POINT (-77.91418179999999 41.0964796)
634522,-118.557001,41.5548766,220.0,POINT (-118.557001 41.5548766)
634523,-118.557001,41.5548766,940.0,POINT (-118.557001 41.5548766)
634530,-87.3981,37.5237,34.0,POINT (-87.3981 37.5237)
634540,-122.6632706,38.738181,277.0,POINT (-122.6632706 38.738181)
634557,-81.3091,38.334,59.0,POINT (-81.3091 38.334)
634596,-78.8906,42.5634,59.44,POINT (-78.89060000000001 42.5634)
634615,-98.2665,28.1239,75.0,POINT (-98.26649999999999 28.1239)
634629,-80.2668,39.1816,67.0,POINT (-80.2668 39.1816)
634631,-99.1676,27.6634,69.0,POINT (-99.16759999999999 27.6634)
634687,-79.5533,42.2626,35.0,POINT (-79.55329999999999 42.2626)
634695,-90.4202,33.5173,54.0,POINT (-90.42019999999999 33.5173)
634697,-82.6744,43.3261,51.0,POINT (-82.67440000000001 43.3261)
634699,-79.2979,42.2818,40.0,POINT (-79.2979 42.2818)
634701,-102.5805,45.69,71.0,POINT (-102.5805 45.69)
634711,-89.9676,31.0919,55.0,POINT (-89.9676 31.0919)
634721,-97.1082,28.7056,57.0,POINT (-97.1082 28.7056)
