spring number,spring location,spring name,long,lat,type,well_depth,flow_rate_mean,flow_rate_min,flow_rate_max,temp_mean,temp_min,temp_max,reference,reference_DOI,reference_link,EC,pH,sample_temperature,TDS,TDS_min,TDS_max,Na,Ca,Mg,K,NH4,Cl,F,SO4,HCO3,CO3,NO3,Si,Li,SiO2,reference_hydrochemistry,doi_hydrochemistry,reference_link_hydrochemistry,delta_18O,delta_2H,3H,delta_14C,delta_13C,4He,3He,reference_isotope_data,DOI_isotope_data,reference_link_isotope_data,temperature,flow_rate,log_flow_rate,log_temperature,geometry,recharge,lithology,gw_lvl_depth,gw_lvl_elev,surface_temp,elevation,contributing_area,log_contrib_area,geometry_ws,watershed_area,mean_recharge_ws,min_recharge_ws,max_recharge_ws,mean_gw_lvl_depth_ws,min_gw_lvl_depth_ws,max_gw_lvl_depth_ws,mean_gw_lvl_elev_ws,min_gw_lvl_elev_ws,max_gw_lvl_elev_ws,mean_surface_temp_ws,min_surface_temp_ws,max_surface_temp_ws,mean_elevation_ws,min_elevation_ws,max_elevation_ws,ws_relief
341,Tenigerbad,Tenigerbad,8.959,46.6875,spring,,0.0033,,,13.5,,,,,,0.223,7.3,13.5,2431.0,,,4.4,586.0,73.4,2.1,,2.3,1.56,1590.0,148.0,,,,,,,,,,,,,,,,,,,13.5,0.0033,-2.4814860601221125,1.130333768495006,POINT (8.959 46.6875),0.5962056856358997,8.0,-0.0,1287.0,5.42916668454806,1296.0,174671.3969842916,5.242221793655427,,203700000.0,0.6526870657622207,0.5962056856358997,0.7164963155223666,81.1017445806144,-0.0,475.73193359375,2015.700403967569,909.0,3193.830078125,1.0020472017109667,-6.066666733163099,7.420833341777325,2087.7544861337683,883.0,3337.0,2454.0
342,Val d'Illiez,Val d'Illiez,6.900930000000001,46.20722,spring,,0.00725,,,29.5,,,,,,0.1727,7.02,29.5,1872.0,,,21.4,375.0,83.0,1.5,,4.1,1.7,1240.0,122.0,,,,0.15,,,,,-13.56,-97.1,39.0,,,,,,,,29.5,0.00725,-2.1396619934290064,1.469822015978163,POINT (6.900930000000001 46.20722),0.49655330691387073,5.0,132.0962371826172,859.9037475585938,7.004166587255895,791.0,460761.4063069467,5.663476095133325,,145600000.0,0.4674519880880939,0.4383506692623171,0.49655330691387073,67.12684381777535,-0.0,464.1863708496094,1525.201184936021,395.0,2912.611083984375,4.267857144036819,-3.1125000144044557,10.412499956786633,1601.4379785604901,393.0,3138.0,2745.0
343,Val d'Illiez,Cascade,6.900930000000001,46.20722,spring,,0.0117,,,23.1,,,,,,0.14300000000000002,6.8,23.1,1405.0,,,22.3,285.0,69.5,1.8,,5.3,1.1,846.0,156.0,,,,0.1,,,,,-13.01,-91.8,35.61,,,,,,,,23.1,0.0117,-1.9318141382538383,1.3636119798921444,POINT (6.900930000000001 46.20722),0.49655330691387073,5.0,132.0962371826172,859.9037475585938,7.004166587255895,791.0,743573.5798332795,5.8713239503084935,,145600000.0,0.4674519880880939,0.4383506692623171,0.49655330691387073,67.12684381777535,-0.0,464.1863708496094,1525.201184936021,395.0,2912.611083984375,4.267857144036819,-3.1125000144044557,10.412499956786633,1601.4379785604901,393.0,3138.0,2745.0
344,Val de Bagnes,Val de Bagnes,7.235580000000001,46.075179999999996,spring,,0.0017,,,17.4,,,,,,0.0971,7.57,17.4,952.0,,,12.8,186.0,57.0,2.9,,0.8,0.3,573.0,111.0,,,,0.1,,,,,,,,,,,,,,,17.4,0.0017,-2.769551078621726,1.2405492482825997,POINT (7.235580000000001 46.07518),0.605036003145815,3.0,9.489826202392578,1400.5101318359375,5.387500017881393,1253.0,88668.97130263955,4.947771670005522,,143000000.0,0.504416529548933,0.3985045882875884,0.605036003145815,75.21425071209669,-0.0,555.9188232421875,1977.7501914629797,738.0,3774.0556640625,1.8098936900994722,-9.441666727264723,8.65833324069778,2045.3980430528375,723.0,4056.0,3333.0
345,Vals,Obere Fassung,9.181379,46.622011,well,47.0,0.004,,,24.9,,,,,,0.1817,7.15,24.9,1950.0,,,10.7,439.0,61.3,1.52,,1.75,,1020.0,382.0,,,,0.03,21.9,,,,-13.1,-94.7,15.9,9.7,,,,,,,24.9,0.004,-2.3979400086720375,1.3961993470957363,POINT (9.181379 46.622011),0.8266087331906242,1.0,29.409746170043945,1323.5902099609375,5.216666638851166,1376.0,152708.76647136756,5.183863969085621,,180700000.0,0.6337753746725745,0.5046791378285514,0.8266087331906242,86.00923059866267,-0.0,645.5999755859375,2137.8683959565888,960.0,3160.365234375,0.16810483408450916,-5.775000121134023,7.39166675011317,2224.94067015063,901.0,3246.0,2345.0
348,Ceneri base tunnel - Vigana north portal,Sp-N,8.991515,46.1510041,spring,,0.001333,,,9.6,,,,,,0.0076,6.3,9.6,72.0,,,3.82,7.11,2.0,0.92,,2.34,0.1,13.47,31.51,,5.63,,,,,,,-8.96,-59.02,6.2,,,,0.0,,,,9.6,0.001333,-2.8751698505861407,0.9822712330395684,POINT (8.991515 46.1510041),0.8700603134438777,8.0,99.67684173583984,211.32315063476562,10.766666700442633,477.0,48348.69508470396,4.68438475711271,,186900000.0,0.8296842772884525,0.6699032529725304,0.9152620924074495,79.13364602698927,-0.0,503.5895080566406,798.7771843588276,178.23361206054688,2141.699951171875,8.392914012070515,1.791666609235108,11.691666868825754,879.1085201793722,191.0,2248.0,2057.0
349,Ceneri base tunnel ,Sp-S,8.95835,46.07655436,spring,,0.0031833,,,8.4,,,,,,0.0084,6.65,8.4,93.0,,,3.02,20.8,2.18,1.58,,0.85,0.07,20.26,44.59,,2.83,,,,,,,-9.27,-59.01,5.6,,,,1.1,,,,8.4,0.0031833,-2.4971224307459234,0.9242792860618817,POINT (8.958349999999999 46.07655436),0.7102072640623126,8.0,177.35394287109375,623.6460571289062,9.11250009139379,873.0,141447.87467449222,5.150596426348862,,151000000.0,0.8582879889189958,0.7149908193324047,0.989812833980705,65.37483227813945,-0.0,334.7692565917969,765.4275909662247,270.0,1899.9490966796875,8.832944233213272,3.358333302040895,11.783333347178996,826.1450240473548,270.0,2077.0,1807.0
352,Brennerbad,6,11.46095773,47.00229052,spring,,,,,21.6,,,,,,,,,476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,,,1.334453751150931,POINT (11.46095773 47.00229052),0.6937373674351919,8.0,11.238961219787598,1783.760986328125,3.350000014528632,1780.0,,,,225800000.0,0.6314718568872995,0.5212838924284807,0.6937373674351919,102.06255351138239,-0.0,527.17822265625,1819.789071060775,1075.1363525390625,3060.9208984375,2.2214409720973993,-5.812499970197678,6.816666753341754,1919.3865853658538,1049.0,3268.0,2219.0
353,Haring (Francisbad),8,12.16622997,47.36492038,gallery & borehole,,,,,38.8,,,,,,,,,2371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8,,,1.5888317255942073,POINT (12.16622997 47.36492038),0.6203877637227614,8.0,53.12980651855469,1500.8702392578125,4.066666693737109,1682.0,,,,143500000.0,0.6541604270150225,0.6203877637227614,0.6879330903072838,69.79045433608853,-0.0,325.935546875,1437.1156685965402,647.0,2317.317138671875,4.123052167306152,-0.6124999423821768,8.158333366115889,1518.5192527640106,611.0,2407.0,1796.0
357,Baden,Römerquelle (Ursprungsquelle),16.229269,48.008769,spring,,0.002,,,30.9,,,,,,0.2087,7.02,,,,,161.0,254.5,68.8,8.0,0.33,270.2,2.17,627.2,294.1,,,9.3,0.25,21.30769231,,,,-11.54,-83.3,1.8,,,,,,,,30.9,0.002,-2.6989700043360187,1.4899584794248346,POINT (16.229269 48.008769),0.08716026934020711,5.0,50.46819305419922,239.53179931640625,9.574999979076287,235.0,724128.0973289157,5.859815399128353,,214600000.0,0.07079679058346365,0.038027869310590316,0.0974929859909665,38.86036878641446,-0.0,223.0192413330078,420.50882268910755,215.0,727.1884155273438,8.608289120747656,7.154166733225186,9.883333468499282,458.9743847312908,213.0,844.0,631.0
358,Baden,Marienquelle,16.229269,48.008769,spring,,0.03,,,31.5,,,,,,0.213,6.8,,,,,169.8,256.9,72.5,9.66,0.436,277.3,,657.8,284.3,,,,342.0,22.46153846,,,,-11.49,-83.1,1.3,,,,,,,,31.5,0.03,-1.5228787452803376,1.4983105537896004,POINT (16.229269 48.008769),0.08716026934020711,5.0,50.46819305419922,239.53179931640625,9.574999979076287,235.0,10861921.459933735,7.035906658184034,,214600000.0,0.07079679058346365,0.038027869310590316,0.0974929859909665,38.86036878641446,-0.0,223.0192413330078,420.50882268910755,215.0,727.1884155273438,8.608289120747656,7.154166733225186,9.883333468499282,458.9743847312908,213.0,844.0,631.0
359,Baden,Peregriniquelle,16.229269,48.008769,spring,,,,,24.8,,,,,,0.177,6.45,,,,,128.6,222.4,60.07,8.4,0.33,214.5,,549.3,260.6,,,,,,,,,-11.36,,,,,,,,,,24.8,,,1.3944516808262162,POINT (16.229269 48.008769),0.08716026934020711,5.0,50.46819305419922,239.53179931640625,9.574999979076287,235.0,,,,214600000.0,0.07079679058346365,0.038027869310590316,0.0974929859909665,38.86036878641446,-0.0,223.0192413330078,420.50882268910755,215.0,727.1884155273438,8.608289120747656,7.154166733225186,9.883333468499282,458.9743847312908,213.0,844.0,631.0
360,Baden,Leopoldsquelle,16.229269,48.008769,spring,,,,,29.0,,,,,,0.201,6.88,,,,,153.2,243.0,68.7,9.0,0.35,252.5,,606.6,287.1,,,,,,,,,,,,,,,,,,,29.0,,,1.462397997898956,POINT (16.229269 48.008769),0.08716026934020711,5.0,50.46819305419922,239.53179931640625,9.574999979076287,235.0,,,,214600000.0,0.07079679058346365,0.038027869310590316,0.0974929859909665,38.86036878641446,-0.0,223.0192413330078,420.50882268910755,215.0,727.1884155273438,8.608289120747656,7.154166733225186,9.883333468499282,458.9743847312908,213.0,844.0,631.0
361,Baden,Josefs(bad)quelle,16.229269,48.008769,spring,,,,,34.8,,,,,,0.21100000000000002,6.95,,,,,174.4,270.1,62.9,9.2,0.32,285.5,,656.0,280.6,,,,,,,,,-11.44,-82.9,,,,,,,,,34.8,,,1.541579243946581,POINT (16.229269 48.008769),0.08716026934020711,5.0,50.46819305419922,239.53179931640625,9.574999979076287,235.0,,,,214600000.0,0.07079679058346365,0.038027869310590316,0.0974929859909665,38.86036878641446,-0.0,223.0192413330078,420.50882268910755,215.0,727.1884155273438,8.608289120747656,7.154166733225186,9.883333468499282,458.9743847312908,213.0,844.0,631.0
362,Baden,Frauen(bad)quelle,16.229269,48.008769,spring,,,,,34.6,,,,,,0.2278,6.7,,,,,210.01,291.85,63.07,14.73,0.4,329.33,,761.68,243.39,,,,,,,,,,,,,,,,,,,34.6,,,1.5390760987927767,POINT (16.229269 48.008769),0.08716026934020711,5.0,50.46819305419922,239.53179931640625,9.574999979076287,235.0,,,,214600000.0,0.07079679058346365,0.038027869310590316,0.0974929859909665,38.86036878641446,-0.0,223.0192413330078,420.50882268910755,215.0,727.1884155273438,8.608289120747656,7.154166733225186,9.883333468499282,458.9743847312908,213.0,844.0,631.0
363,Baden,Engelsbadquelle,16.229269,48.008769,spring,,,,,33.8,,,,,,0.1997,6.98,,,,,152.03,241.75,68.12,,0.34,261.9,,590.55,270.3,,,,,,,,,,,,,,,,,,,33.8,,,1.5289167002776547,POINT (16.229269 48.008769),0.08716026934020711,5.0,50.46819305419922,239.53179931640625,9.574999979076287,235.0,,,,214600000.0,0.07079679058346365,0.038027869310590316,0.0974929859909665,38.86036878641446,-0.0,223.0192413330078,420.50882268910755,215.0,727.1884155273438,8.608289120747656,7.154166733225186,9.883333468499282,458.9743847312908,213.0,844.0,631.0
364,Baden,Peterhofquelle,16.229269,48.008769,spring,,,,,32.1,,,,,,0.2103,6.87,,,,,170.8,253.9,67.0,9.3,0.35,271.2,,648.2,279.2,,,,,,,,,,,,,,,,,,,32.1,,,1.506505032404872,POINT (16.229269 48.008769),0.08716026934020711,5.0,50.46819305419922,239.53179931640625,9.574999979076287,235.0,,,,214600000.0,0.07079679058346365,0.038027869310590316,0.0974929859909665,38.86036878641446,-0.0,223.0192413330078,420.50882268910755,215.0,727.1884155273438,8.608289120747656,7.154166733225186,9.883333468499282,458.9743847312908,213.0,844.0,631.0
390,Bad Sauerbrunn,Neue Gemeindequelle,16.323575,47.772023,spring,,1e-06,,,37.3,,,,,,,,,2387.1,,,147.0,224.0,152.0,26.0,0.99,40.0,0.67,308.0,1419.0,0.26,,,0.4,,,,,,,,,,,,,,,37.3,1e-06,-6.0,1.5717088318086876,POINT (16.323575 47.772023),0.21496135815914263,5.0,74.91255950927734,272.0874328613281,9.370833329235515,284.0,146.8059202372406,2.16674356971167,,125000000.0,0.27842167223065917,0.26779514651999975,0.2890481979413186,24.57042177734357,-0.0,87.326416015625,244.90592175694138,172.93699645996094,527.7616577148438,9.603134747258043,8.304166649778685,9.995833251004418,271.28986135181975,170.0,658.0,488.0
395,Bad Vöslau,Ursprungsquelle Bad Vöslau,16.2128,47.967323,spring,,0.035,,,22.1,,,,,,0.0699,7.15,,,,,10.2,98.6,39.9,1.7,,17.2,,147.2,308.1,,6.0,,,,,,,-11.0,,1.4,,,,,,,,22.1,0.035,-1.4559319556497243,1.3443922736851108,POINT (16.2128 47.967323),0.18800860980713058,5.0,15.549490928649902,247.4505157470703,9.633333399891853,256.0,5874816.058334097,6.768994273309547,,120300000.0,0.1963190487801279,0.18800860980713058,0.20462948775312523,24.487373791867867,-0.0,128.91737365722656,333.4160447554155,211.0,731.9896240234375,9.243660289967995,7.55833331340303,9.899999976158142,357.64379232505644,209.0,823.0,614.0
401,Bad Fischau,Bonaqa-Quelle,16.1647,47.8321,spring,,0.1125,0.045,0.18,16.3,,,,,,0.0528,7.55,,,,,11.0,71.1,27.3,1.2,,19.1,0.27,44.5,283.7,,6.95,,,,,,,-10.8,,,,,,,,,,16.3,0.1125,-0.9488474775526187,1.212187604403958,POINT (16.1647 47.8321),0.22321737195177258,5.0,2.975437879562378,285.0245666503906,9.499999995964268,286.0,15904810.494619783,7.201528498867385,,122100000.0,0.19728007582181853,0.19502100452048318,0.19953914712315388,8.697410697632298,-0.0,116.82473754882812,285.5722793723052,236.0,510.9368896484375,9.55503552379219,8.695833367606005,9.829166711308062,295.0039964476021,234.0,565.0,331.0
407,Hintertux,Quelle 4,11.6831,47.1145,spring,,0.0086,,,18.1,,,,,,,7.2,,,,,,4.0,0.5,,,7.8,,34.7,104.9,,,,,,,,,,,,,,,,,,,18.1,0.0086,-2.065501548756432,1.2576785748691846,POINT (11.6831 47.1145),0.6494241516464566,6.0,-0.0,1533.0,3.533333346247673,1492.0,417901.5506459734,5.621073982619434,,131000000.0,0.6494241516464566,0.6494241516464566,0.6494241516464566,81.29599335723746,-0.0,481.3828125,1947.7394055391835,927.9031982421875,3013.880859375,1.1933812722371437,-5.099999990935127,7.06666657825311,2033.1373372532548,822.0,3180.0,2358.0
408,Hintertux,Quelle 5 and 6,11.6831,47.1145,spring,,,,,20.2,,,,,,,7.2,,,,,,3.8,0.4,,,8.8,,34.5,107.4,,,,,,,,,,,,,,,,,,,20.2,,,1.3053513694466237,POINT (11.6831 47.1145),0.6494241516464566,6.0,-0.0,1533.0,3.533333346247673,1492.0,,,,131000000.0,0.6494241516464566,0.6494241516464566,0.6494241516464566,81.29599335723746,-0.0,481.3828125,1947.7394055391835,927.9031982421875,3013.880859375,1.1933812722371437,-5.099999990935127,7.06666657825311,2033.1373372532548,822.0,3180.0,2358.0
409,Hintertux,Quelle 11,11.6831,47.1145,spring,,,,,21.5,,,,,,,7.2,,,,,,2.8,0.4,,,7.7,,34.6,103.2,,,,,,,,,,,,,,,,,,,21.5,,,1.3324384599156054,POINT (11.6831 47.1145),0.6494241516464566,6.0,-0.0,1533.0,3.533333346247673,1492.0,,,,131000000.0,0.6494241516464566,0.6494241516464566,0.6494241516464566,81.29599335723746,-0.0,481.3828125,1947.7394055391835,927.9031982421875,3013.880859375,1.1933812722371437,-5.099999990935127,7.06666657825311,2033.1373372532548,822.0,3180.0,2358.0
410,Hintertux,Quelle 12,11.6831,47.1145,spring,,0.0035,0.003,0.004,22.1,,,,,,,7.2,,,,,,4.2,0.3,,,7.1,,37.0,100.1,,,,,,,,,,,,,,,,,,,22.1,0.0035,-2.4559319556497243,1.3443922736851108,POINT (11.6831 47.1145),0.6494241516464566,6.0,-0.0,1533.0,3.533333346247673,1492.0,170076.21247219847,5.230643575726142,,131000000.0,0.6494241516464566,0.6494241516464566,0.6494241516464566,81.29599335723746,-0.0,481.3828125,1947.7394055391835,927.9031982421875,3013.880859375,1.1933812722371437,-5.099999990935127,7.06666657825311,2033.1373372532548,822.0,3180.0,2358.0
411,Bad Gastein,Wasserfall/Quelle III,13.1365,47.1149,spring,,0.004039352,,,36.3,,,,,,,,,,,,79.0,21.0,0.0,,,23.0,5.0,114.0,76.0,,,,,,,,,-13.1,-96.9,,,,,,,,,36.3,0.004039352,-2.393688299591435,1.5599066250361124,POINT (13.1365 47.1149),0.7209426217679554,9.0,5.145221710205078,1101.854736328125,5.5874999538064,989.0,176813.3147165054,5.247514965938245,,169100000.0,0.6294508553629188,0.5175512212722491,0.7209426217679554,102.9516578541495,-0.0,589.2490234375,1882.1995798746746,852.0003051757812,2969.885009765625,1.2972844817579305,-4.937499988203247,6.470833328862985,1986.2174338883447,857.0,3135.0,2278.0
412,Bad Gastein,Doktorquelle / Quelle VI,13.1365,47.1149,spring,,0.001145833,,,42.4,40.4,44.4,,,,,,,,,,100.0,21.0,1.0,,,29.0,6.0,148.0,78.0,,,,,,,,,,,,,,,,,,,42.4,0.001145833,-2.9408786742215747,1.6273658565927327,POINT (13.1365 47.1149),0.7209426217679554,9.0,5.145221710205078,1101.854736328125,5.5874999538064,989.0,50156.19605361392,4.700324591308105,,169100000.0,0.6294508553629188,0.5175512212722491,0.7209426217679554,102.9516578541495,-0.0,589.2490234375,1882.1995798746746,852.0003051757812,2969.885009765625,1.2972844817579305,-4.937499988203247,6.470833328862985,1986.2174338883447,857.0,3135.0,2278.0
413,Bad Gastein,Mitteregg-Quelle/Quelle XI,13.1365,47.1149,spring,,0.00025463,,,38.1,,,,,,,,,,,,79.0,22.0,0.0,,,23.0,5.0,113.0,78.0,,,,,,,,,,,,,,,,,,,38.1,0.00025463,-3.594090429956082,1.5809249756756194,POINT (13.1365 47.1149),0.7209426217679554,9.0,5.145221710205078,1101.854736328125,5.5874999538064,989.0,11145.840799777729,4.047112835573597,,169100000.0,0.6294508553629188,0.5175512212722491,0.7209426217679554,102.9516578541495,-0.0,589.2490234375,1882.1995798746746,852.0003051757812,2969.885009765625,1.2972844817579305,-4.937499988203247,6.470833328862985,1986.2174338883447,857.0,3135.0,2278.0
414,Bad Gastein,Grabensbäcker-Quelle / Quelle XIV,13.1365,47.1149,spring,,0.001226852,,,36.8,,,,,,,,,,,,72.0,22.0,1.0,,,22.0,5.0,112.0,73.0,,,,,,,,,,,,,,,,,,,36.8,0.001226852,-2.911207824771019,1.5658478186735176,POINT (13.1365 47.1149),0.7209426217679554,9.0,5.145221710205078,1101.854736328125,5.5874999538064,989.0,53702.61586179518,4.72999544075866,,169100000.0,0.6294508553629188,0.5175512212722491,0.7209426217679554,102.9516578541495,-0.0,589.2490234375,1882.1995798746746,852.0003051757812,2969.885009765625,1.2972844817579305,-4.937499988203247,6.470833328862985,1986.2174338883447,857.0,3135.0,2278.0
415,Bad Gastein,Sophienquelle/Quelle XVI,13.1365,47.1149,spring,,0.0012384260000000002,,,38.1,,,,,,,,,,,,78.0,22.0,0.0,,,23.0,5.0,115.0,74.0,,,,,,,,,,,,,,,,,,,38.1,0.0012384260000000002,-2.907129938817192,1.5809249756756194,POINT (13.1365 47.1149),0.7209426217679554,9.0,5.145221710205078,1101.854736328125,5.5874999538064,989.0,54209.241009722085,4.734073326712488,,169100000.0,0.6294508553629188,0.5175512212722491,0.7209426217679554,102.9516578541495,-0.0,589.2490234375,1882.1995798746746,852.0003051757812,2969.885009765625,1.2972844817579305,-4.937499988203247,6.470833328862985,1986.2174338883447,857.0,3135.0,2278.0
416,Bad Gastein,Mesnil-Quelle / Quelle XVII,13.1365,47.1149,spring,,0.001377315,,,37.0,,,,,,,,,,,,74.0,22.0,1.0,,,22.0,4.0,112.0,76.0,,,,,,,,,,,,,,,,,,,37.0,0.001377315,-2.860966722693831,1.568201724066995,POINT (13.1365 47.1149),0.7209426217679554,9.0,5.145221710205078,1101.854736328125,5.5874999538064,989.0,60288.786557537846,4.780236542835849,,169100000.0,0.6294508553629188,0.5175512212722491,0.7209426217679554,102.9516578541495,-0.0,589.2490234375,1882.1995798746746,852.0003051757812,2969.885009765625,1.2972844817579305,-4.937499988203247,6.470833328862985,1986.2174338883447,857.0,3135.0,2278.0
417,Bad Gastein,Grabenwirtquelle/Quelle XVIII,13.1365,47.1149,spring,,,,,23.0,,,,,,,,,,,,64.0,24.0,1.0,,,20.0,4.0,96.0,74.0,,,,,,,,,,,,,,,,,,,23.0,,,1.3617278360175928,POINT (13.1365 47.1149),0.7209426217679554,9.0,5.145221710205078,1101.854736328125,5.5874999538064,989.0,,,,169100000.0,0.6294508553629188,0.5175512212722491,0.7209426217679554,102.9516578541495,-0.0,589.2490234375,1882.1995798746746,852.0003051757812,2969.885009765625,1.2972844817579305,-4.937499988203247,6.470833328862985,1986.2174338883447,857.0,3135.0,2278.0
418,Bad Gastein,Strochnerquelle/Quelle XIX,13.1365,47.1149,spring,,0.0030208329999999997,,,16.1,,,,,,,,,,,,51.0,31.0,2.0,,,17.0,3.0,75.0,89.0,,,,,,,,,,,,,,,,,,,16.1,0.0030208329999999997,-2.519873283062765,1.2068258760318498,POINT (13.1365 47.1149),0.7209426217679554,9.0,5.145221710205078,1101.854736328125,5.5874999538064,989.0,132229.9952900874,5.121329982466915,,169100000.0,0.6294508553629188,0.5175512212722491,0.7209426217679554,102.9516578541495,-0.0,589.2490234375,1882.1995798746746,852.0003051757812,2969.885009765625,1.2972844817579305,-4.937499988203247,6.470833328862985,1986.2174338883447,857.0,3135.0,2278.0
419,Bad Gastein,Elisabethquelle,13.1365,47.1149,spring,,,,,45.0,,,,,,0.0521,8.21,,,,,68.7,20.4,0.3,3.93,,24.1,6.4,122.4,73.7,,,,0.354,43.36923077,,,,-13.46,-97.1,5.3,,,,,,,,45.0,,,1.6532125137753437,POINT (13.1365 47.1149),0.7209426217679554,9.0,5.145221710205078,1101.854736328125,5.5874999538064,989.0,,,,169100000.0,0.6294508553629188,0.5175512212722491,0.7209426217679554,102.9516578541495,-0.0,589.2490234375,1882.1995798746746,852.0003051757812,2969.885009765625,1.2972844817579305,-4.937499988203247,6.470833328862985,1986.2174338883447,857.0,3135.0,2278.0
420,Bad Gastein,Franz-Josef-Quelle,13.1365,47.1149,spring,,,,,44.0,,,,,,0.0498,7.68,,,,,74.1,21.4,0.5,3.9,,25.2,4.01,127.5,67.9,,0.3,,0.302,51.76153846,,,,-13.3,-96.5,6.3,,,,,,,,44.0,,,1.6434526764861874,POINT (13.1365 47.1149),0.7209426217679554,9.0,5.145221710205078,1101.854736328125,5.5874999538064,989.0,,,,169100000.0,0.6294508553629188,0.5175512212722491,0.7209426217679554,102.9516578541495,-0.0,589.2490234375,1882.1995798746746,852.0003051757812,2969.885009765625,1.2972844817579305,-4.937499988203247,6.470833328862985,1986.2174338883447,857.0,3135.0,2278.0
421,Bad Gastein,Rudolf-Quelle,13.1365,47.1149,spring,,,,,47.0,,,,,,0.0521,7.88,,,,,78.7,20.6,0.5,3.8,,27.5,4.21,131.6,71.03,,0.4,,0.32799999999999996,54.48461538,,,,,,,,,,,,,,47.0,,,1.6720978579357175,POINT (13.1365 47.1149),0.7209426217679554,9.0,5.145221710205078,1101.854736328125,5.5874999538064,989.0,,,,169100000.0,0.6294508553629188,0.5175512212722491,0.7209426217679554,102.9516578541495,-0.0,589.2490234375,1882.1995798746746,852.0003051757812,2969.885009765625,1.2972844817579305,-4.937499988203247,6.470833328862985,1986.2174338883447,857.0,3135.0,2278.0
422,Buchboden,Lutz Schwefelbad,9.943856,47.242208000000005,spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (9.943856 47.24220800000001),0.7940768447466746,6.0,36.19124221801758,1013.8087768554688,6.912499999006589,866.0,,,,195900000.0,0.8074555381792529,0.7816954613040306,0.8465943084870537,80.53849652844171,-0.0,503.2611083984375,1377.3484084719703,524.0,2392.08935546875,4.820186569241446,-1.058333305021127,9.445833221077919,1462.695640022359,520.0,2613.0,2093.0
423,Tobelbad,Ludwigsquelle,15.3653,46.9803,spring,,0.0051333329999999995,,,27.2,,,,,,0.06982999999999999,7.08,,,,,5.31,102.8,36.1,2.4,,3.82,0.59,128.4,347.3,,,,,16.07692308,,,,-10.2,-70.7,5.0,,,,,,,,27.2,0.0051333329999999995,-2.2896005620841406,1.4345689040341987,POINT (15.3653 46.9803),0.31590296825322894,5.0,30.591588973999023,346.4084167480469,8.950000066620609,368.0,512801.9859279818,5.70994969840603,,174200000.0,0.38809044664540976,0.31590296825322894,0.4877682594449344,28.67909318061183,-0.0,159.85317993164062,388.83432948989355,295.1134033203125,887.612060546875,8.944840596606477,6.870833347241084,9.32916656540086,415.31973434535104,292.0,1013.0,721.0
424,Tobelbad,Ferdinandquelle,15.3653,46.9803,spring,,0.00275,,,24.1,,,,,,0.06852000000000001,7.08,,,,,5.47,100.7,35.0,2.8,,4.78,0.51,126.5,336.7,,,,,9.538461538,,,,-10.2,-70.7,7.0,,,,,,,,24.1,0.00275,-2.5606673061697376,1.3820170425748683,POINT (15.3653 46.9803),0.31590296825322894,5.0,30.591588973999023,346.4084167480469,8.950000066620609,368.0,274715.36744293617,5.438882954320433,,174200000.0,0.38809044664540976,0.31590296825322894,0.4877682594449344,28.67909318061183,-0.0,159.85317993164062,388.83432948989355,295.1134033203125,887.612060546875,8.944840596606477,6.870833347241084,9.32916656540086,415.31973434535104,292.0,1013.0,721.0
