OBJECTID,Data_Numbe,Codes,Site_Name,Latitude,Longitude,Elevation,minD,maxD,No__Temps,Gradient,No__Cond_,Conductivi,No_Heat_Pr,Heat_Prod_,Heat Flow,No__sites,Year_of_Pu,Reference,Comments,Comments2
47781,Soviet Union,<null>,Skidel 1,53.6167,24.2167,110,260,762,45,0,1,0,<null>,<null>,39,<null>,0,14,10,<null>
47782,Soviet Union,<null>,ISSA   3,53.8667,44.9167,0,0,1050,0,0,0,0,<null>,<null>,39,1,0,269,269,borehole (conventional)
47783,Soviet Union,<null>,Tuimazy 622,54.5,53.75,0,0,1800,0,0,0,0,<null>,<null>,39,<null>,0,269,269,borehole (conventional)
47784,Soviet Union,<null>,Iglin 128,54.75,56.5833,200,1000,2400,0,0,0,0,<null>,<null>,39,<null>,0,37,37,<null>
47785,Soviet Union,<null>,Minnibae 1204,54.75,52.0833,211,700,1600,0,0,0,0,<null>,<null>,39,<null>,0,117,117,<null>
47786,Soviet Union,<null>,Somelnsk 1,54.75,31.9667,0,440,920,25,0,5,0,<null>,<null>,39,<null>,0,160,160,<null>
47789,Soviet Union,<null>,Sestrore 202,60.0833,29.95,0,50,140,5,0,0,0,<null>,<null>,39,<null>,0,272,272,borehole (conventional)
47790,Soviet Union,<null>,R.SELG11,60.8167,33.4167,0,25,250,0,0,4,0,<null>,<null>,39,1,0,316,316,borehole (conventional)
47792,Soviet Union,<null>,Sputnik 2U,69.4167,30.25,0,40,340,0,0,0,0,<null>,<null>,39,<null>,0,116,116,<null>
47794,Soviet Union,<null>,BOL11475,48.85,32.1833,0,150,850,999,35,12,1.15,<null>,<null>,38,1,0,285,285,borehole (conventional)
47795,Soviet Union,<null>,Solohha 27,49.9167,34.5167,0,2880,3150,999,29,14,1.3,<null>,<null>,38,<null>,0,264,264,borehole (conventional)
47796,Soviet Union,<null>,KONDRAS1,48.5833,39.35,42,260,865,121,28,0,1.36,<null>,<null>,38,1,0,320,320,borehole (conventional)
47797,Soviet Union,<null>,KOLONT13,50.0667,35.0333,0,1745,2155,999,26,10,1.6,<null>,<null>,38,1,0,264,264,borehole (conventional)
47799,Soviet Union,<null>,BELSKA10,50.1,34.5667,0,1400,1550,10,25,9,1.6,<null>,<null>,38,1,0,264,264,borehole (conventional)
47800,Soviet Union,<null>,GORODISH,50.6,31.9167,0,20,1200,999,25,0,1.5,<null>,<null>,38,1,0,245,245,borehole (conventional)
47803,Soviet Union,<null>,S.POKRO2,49.7833,36.65,0,1400,2600,40,24,24,1.55,<null>,<null>,38,1,0,264,264,borehole (conventional)
47804,Soviet Union,<null>,BALAKLE4,49.4667,36.8333,0,1400,2600,999,22,4,1.9,<null>,<null>,38,1,0,264,264,borehole (conventional)
47806,Soviet Union,<null>,LEVENTSO,48.7667,35.7333,0,500,2500,0,22,0,1.7,<null>,<null>,38,1,0,245,245,borehole (conventional)
47807,Soviet Union,<null>,BUBNOVSK,50.8667,33.2833,0,1000,3000,0,22,0,1.7,<null>,<null>,38,1,0,245,245,borehole (conventional)
47808,Soviet Union,<null>,TALALAEV,50.8667,33.15,0,20,3400,999,22,0,1.7,<null>,<null>,38,1,0,245,245,borehole (conventional)
47810,Soviet Union,<null>,Zachepil 1,49.35,34.2167,0,700,1300,30,21,7,1.8,<null>,<null>,38,1,0,299,299,borehole (conventional)
47811,Soviet Union,<null>,Kachanov,50.3333,34.6667,0,25,1050,0,21,0,1.8,<null>,<null>,38,<null>,0,245,245,borehole (conventional)
47813,Soviet Union,<null>,MEDVINO3,53.3667,25.2167,0,100,140,27,21,11,1.8,<null>,<null>,38,1,0,354,354,borehole (conventional)
47814,Soviet Union,<null>,Solokha 4,49.9167,34.5167,0,525,1970,999,21,11,1.5,<null>,<null>,38,<null>,0,264,264,borehole (conventional)
47823,Soviet Union,<null>,VAINE101,56.4667,21.75,0,1038,1408,999,19,0,1.96,<null>,<null>,38,1,0,351,351,borehole (conventional)
47826,Soviet Union,<null>,Sadkovic 6,49.6333,23.1333,0,300,950,999,18,6,2.09,<null>,<null>,38,<null>,0,288,288,borehole (conventional)
47827,Soviet Union,<null>,S.VUKT21,63.7667,57.4167,0,1000,2000,999,18,0,2.03,<null>,<null>,38,1,0,333,333,borehole (conventional)
47830,Soviet Union,<null>,NEFTEKA2,56.0667,54.5833,150,700,1320,999,16,0,2.39,<null>,<null>,38,1,0,260,260,borehole (conventional)
47832,Soviet Union,<null>,PODYMA55,55.0333,55.9167,90,400,1550,99,16,0,2.37,<null>,<null>,38,1,0,260,260,borehole (conventional)
47833,Soviet Union,<null>,DRUK1155,55.6,36.3667,0,316,445,34,16,0,2.33,<null>,<null>,38,1,0,354,354,borehole (conventional)
47834,Soviet Union,<null>,Kirovogr 1499,48.5667,32.2833,0,300,560,0,15,0,2.58,<null>,<null>,38,<null>,0,283,283,borehole (conventional)
47836,Soviet Union,<null>,STERLI10,53.5,55,320,500,2500,999,15,0,2.5,<null>,<null>,38,1,0,327,327,borehole (conventional)
47837,Soviet Union,<null>,S.URSH99,53.9167,55.5833,210,500,2300,99,15,0,2.5,<null>,<null>,38,1,0,260,260,borehole (conventional)
47838,Soviet Union,<null>,Kirovogr 1479,48.5667,32.2833,0,100,500,26,14,5,2.8,<null>,<null>,38,<null>,0,283,283,borehole (conventional)
47839,Soviet Union,<null>,GONOR421,49.1333,29.5667,0,25,142,10,14,4,2.75,4,0.6,38,1,0,286,285,borehole (conventional)
47843,Soviet Union,<null>,Yu. Ta 188,54.5833,56.5,130,450,2450,99,13,0,3.02,<null>,<null>,38,1,0,260,260,borehole (conventional)
47847,Soviet Union,<null>,Perga 3,51.4167,27.9167,0,23,118,7,12,4,3.2,4,0.9,38,<null>,0,285,285,borehole (conventional)
47849,Soviet Union,<null>,SG-3,69.4167,30.25,0,1052,2805,999,12,0,3.2,<null>,<null>,38,<null>,0,301,231,borehole (conventional)
47851,Soviet Union,<null>,Savransk 18494,48.1667,29.9667,0,25,346,30,10,10,3.9,7,0.8,38,<null>,0,287,287,borehole (conventional)
47860,Soviet Union,<null>,N. Petrov 1,46.1333,39.8667,0,0,0,0,0,0,0,<null>,<null>,38,<null>,0,311,311,borehole (conventional)
47861,Soviet Union,<null>,Stamich 1,46.3333,38.6667,25,150,3000,0,0,15,0,<null>,<null>,38,<null>,0,133,133,borehole (conventional)
47862,Soviet Union,<null>,Vishnev 1,46.3333,28.4667,0,50,2000,0,0,0,0,<null>,<null>,38,1,0,262,262,borehole (conventional)
47865,Soviet Union,<null>,Kirovogr 1499,48.5667,32.2833,0,300,560,0,0,0,0,<null>,<null>,38,<null>,0,64,64,<null>
47866,Soviet Union,<null>,Lys 11669,49,26.6667,0,0,0,0,0,0,0,<null>,<null>,38,<null>,0,67,66,<null>
47867,Soviet Union,<null>,Yu. Strii 1,49.2,23.85,0,202,310,0,0,0,0,<null>,<null>,38,<null>,0,66,66,<null>
47869,Soviet Union,<null>,Rybaltsy,50.2,34.7,0,25,900,0,0,0,0,<null>,<null>,38,<null>,0,245,245,borehole (conventional)
47870,Soviet Union,<null>,Rybaltsy,50.2,34.7,0,25,1100,0,0,0,0,<null>,<null>,38,<null>,0,245,245,borehole (conventional)
47871,Soviet Union,<null>,Gnedints,50.4,32.7833,0,2500,3390,0,0,0,0,<null>,<null>,38,<null>,0,20,20,<null>
47872,Soviet Union,<null>,N. Troit 5,50.4833,34.3833,0,1400,1700,15,0,6,0,<null>,<null>,38,<null>,0,41,41,<null>
47873,Soviet Union,<null>,LELYAKOV,50.5667,32.6333,0,100,1000,0,0,0,0,<null>,<null>,38,1,0,unknown,unknown,borehole (conventional)
47874,Soviet Union,<null>,Gostishc 46G,50.75,36.8333,0,100,237,0,0,0,0,<null>,<null>,38,<null>,0,100,100,<null>
47875,Soviet Union,<null>,Korochan 1T,50.8333,37.1667,220,20,250,999,0,0,0,<null>,<null>,38,<null>,0,334,334,borehole (conventional)
47876,Soviet Union,<null>,Yarcshev,50.8333,32.85,0,20,3800,0,0,0,0,<null>,<null>,38,<null>,0,20,20,<null>
47878,Soviet Union,<null>,G.MED325,51.5167,57.65,0,0,800,0,0,0,0,<null>,<null>,38,1,0,196,196,borehole (conventional)
47880,Soviet Union,<null>,Akberd 53,52,56.75,250,1000,3600,0,0,20,0,<null>,<null>,38,<null>,0,109,109,<null>
47881,Soviet Union,<null>,ELSHAN27,52.05,46.0333,0,0,0,0,0,0,0,<null>,<null>,38,1,0,280,280,borehole (conventional)
47882,Soviet Union,<null>,MIKHA047,52.3333,35.1667,265,65,260,999,0,0,0,<null>,<null>,38,1,0,334,334,borehole (conventional)
47883,Soviet Union,<null>,Kcrenev 1,52.4333,29.5833,0,0,1780,0,0,0,0,<null>,<null>,38,<null>,0,46,46,<null>
47884,Soviet Union,<null>,B. Koshel 8,52.6667,30.5,0,40,140,0,0,0,0,<null>,<null>,38,<null>,0,261,261,borehole (conventional)
47885,Soviet Union,<null>,Rogac 565,53.0833,30.1833,0,186,300,5,0,0,0,<null>,<null>,38,<null>,0,141,141,borehole (conventional)
47886,Soviet Union,<null>,Chap1201,53.2,40,0,0,350,0,0,0,0,<null>,<null>,38,<null>,0,101,101,<null>
47887,Soviet Union,<null>,Kinzebul 54,53.4167,56.1667,0,0,1800,0,0,0,0,<null>,<null>,38,<null>,0,269,269,borehole (conventional)
47888,Soviet Union,<null>,Baltaevo 1,54.4667,54.0833,0,0,1600,0,0,0,0,<null>,<null>,38,<null>,0,269,269,borehole (conventional)
47889,Soviet Union,<null>,Kaluga 15,54.6167,36.5,0,0,0,0,0,0,0,<null>,<null>,38,1,0,322,320,borehole (conventional)
47890,Soviet Union,<null>,Kaluga 7,54.6167,36.5,0,0,850,0,0,0,0,<null>,<null>,38,<null>,0,46,46,<null>
47891,Soviet Union,<null>,Abdrkhm 1231,54.6667,52.5833,280,600,1700,0,0,0,0,<null>,<null>,38,<null>,0,117,116,<null>
47893,Soviet Union,<null>,KRASNOK1,58.0833,55.6667,100,900,1200,999,0,0,0,<null>,<null>,38,1,0,334,334,borehole (conventional)
47894,Soviet Union,<null>,Vykhma 1,58.5833,25.5,0,0,400,0,0,0,0,<null>,<null>,38,1,0,269,269,borehole (conventional)
47895,Soviet Union,<null>,GDOV   1,59.2167,28.0167,0,10,625,0,0,0,0,<null>,<null>,38,1,0,316,316,borehole (conventional)
47897,Soviet Union,<null>,SAMBAT19,60.85,33.3,0,45,214,0,0,4,0,<null>,<null>,38,1,0,316,316,borehole (conventional)
47898,Soviet Union,<null>,MATKALA4,62.05,36.95,0,50,201,0,0,0,0,<null>,<null>,38,1,0,316,316,borehole (conventional)
47899,Soviet Union,<null>,Ukhta,63.5833,53.6333,0,20,400,0,0,0,0,<null>,<null>,38,<null>,0,116,116,<null>
47902,Soviet Union,<null>,SHKAP740,53.75,54.1667,320,330,3790,99,26,14,1.45,<null>,<null>,37,1,0,326,326,borehole (conventional)
47904,Soviet Union,<null>,Poltava 24,49.6333,34.55,0,20,400,0,24,0,1.7,<null>,<null>,37,<null>,0,266,266,borehole (conventional)
47907,Soviet Union,<null>,MONASTYR,50.8,32.0833,0,100,1050,999,22,0,1.7,<null>,<null>,37,1,0,245,245,borehole (conventional)
47909,Soviet Union,<null>,MOGILEV1,53.9833,30.2333,0,262,380,13,20,6,1.85,<null>,<null>,37,1,0,370,370,borehole (conventional)
47910,Soviet Union,<null>,PUIKUL42,57.5833,24.8,0,314,599,999,19,25,1.98,<null>,<null>,37,1,0,351,351,borehole (conventional)
47912,Soviet Union,<null>,DUNILO18,55.1333,27.1667,0,168,543,28,19,0,1.96,<null>,<null>,37,1,0,354,354,borehole (conventional)
47915,Soviet Union,<null>,Tatysh 24,56.3667,56,199,764,950,37,18,0,3.39,<null>,<null>,37,1,0,320,320,borehole (conventional)
47917,Soviet Union,<null>,Vyazma,55.1667,34.25,0,700,950,99,18,1,2.06,<null>,<null>,37,1,0,370,370,borehole (conventional)
47920,Soviet Union,<null>,Yu. Ta 180,54.5833,56.3333,120,400,2100,99,15,0,2.5,<null>,<null>,37,1,0,327,327,borehole (conventional)
47921,Soviet Union,<null>,STRENCH3,57.5333,25.6,0,312,358,999,15,0,2.46,<null>,<null>,37,1,0,351,351,borehole (conventional)
47923,Soviet Union,<null>,Baltaevo 1,54.4667,54.0833,190,300,1570,99,14,0,2.68,<null>,<null>,37,<null>,0,327,327,borehole (conventional)
47924,Soviet Union,<null>,Vyat 8584,56.2,54.0333,100,450,1300,999,14,0,2.68,<null>,<null>,37,1,0,260,260,borehole (conventional)
47926,Soviet Union,<null>,Kinzebul 154,53.4167,56.1667,250,500,1800,999,14,0,2.6,<null>,<null>,37,<null>,0,327,327,borehole (conventional)
47927,Soviet Union,<null>,SUBBO670,48.7,32.2167,0,63,283,19,13,5,2.9,<null>,<null>,37,1,0,290,290,borehole (conventional)
47928,Soviet Union,<null>,Kalug 102,54.6,36.35,0,100,592,26,13,0,2.85,<null>,<null>,37,1,0,370,370,borehole (conventional)
47930,Soviet Union,<null>,KROTOVS7,53.8833,52.1333,197,0,1565,13,13,0,2.81,<null>,<null>,37,1,0,320,320,borehole (conventional)
47931,Soviet Union,<null>,SERGACH,55.7,45.25,0,600,1240,128,13,0,2.78,<null>,<null>,37,1,0,320,320,borehole (conventional)
47934,Soviet Union,<null>,Nikel 1074,69.25,30.1167,0,74,771,9,12,6,3.08,<null>,<null>,37,<null>,0,296,296,borehole (conventional)
47935,Soviet Union,<null>,Lipovets 110,49.2167,29.05,0,23,313,25,12,8,3.07,6,0.5,37,<null>,0,286,286,borehole (conventional)
47936,Soviet Union,<null>,Tuimazy 510,54.5833,53.6667,190,300,1500,99,12,0,3.07,<null>,<null>,37,1,0,327,327,borehole (conventional)
47937,Soviet Union,<null>,Monchego 1101,68.1,32.8833,185,10,617,61,11,0,3.4,<null>,<null>,37,<null>,0,296,296,borehole (conventional)
47938,Soviet Union,<null>,Lipovets 111,49.2167,29.05,0,22,182,14,11,5,3.25,5,0.9,37,<null>,0,286,286,borehole (conventional)
47940,Soviet Union,<null>,NO 8,69.4167,30.25,0,90,690,999,10,0,3.77,<null>,<null>,37,<null>,0,333,333,borehole (conventional)
47941,Soviet Union,<null>,Monchego 1164,68.1,32.8833,415,10,615,62,9,0,4.1,<null>,<null>,37,<null>,0,296,296,borehole (conventional)
47942,Soviet Union,<null>,MONCH791,68.1167,32.9,311,10,813,81,8,21,4.6,<null>,<null>,37,1,0,296,296,borehole (conventional)
47945,Soviet Union,<null>,Geoterm 8,44.7333,46.7333,0,20,310,28,0,0,0,<null>,<null>,37,<null>,0,2,2,<null>
47948,Soviet Union,<null>,Kirovogr 1,48.5667,32.2833,0,63,593,25,0,23,0,<null>,<null>,37,<null>,0,71,71,<null>
47949,Soviet Union,<null>,Alekseev 1535,48.6333,31.7333,0,468,1061,2,0,0,0,<null>,<null>,37,<null>,0,65,64,<null>
47950,Soviet Union,<null>,B. Tserko 119,48.8,29.9333,100,0,0,0,0,2,0,<null>,<null>,37,<null>,0,79,78,<null>
47951,Soviet Union,<null>,BALAKLEY,49.4667,36.9333,0,20,2700,0,0,0,0,<null>,<null>,37,1,0,245,245,borehole (conventional)
47952,Soviet Union,<null>,Olshansk,49.4667,34.5167,0,20,4200,0,0,0,0,<null>,<null>,37,<null>,0,20,20,<null>
47953,Soviet Union,<null>,SHEBELIN,49.4667,36.7,0,500,2400,0,0,0,0,<null>,<null>,37,1,0,245,245,borehole (conventional)
47954,Soviet Union,<null>,Balakley,49.4833,37.0333,0,20,2730,0,0,0,0,<null>,<null>,37,<null>,0,20,19,<null>
47955,Soviet Union,<null>,Ka1aidin,50.05,32.9167,0,20,3900,0,0,0,0,<null>,<null>,37,<null>,0,20,20,<null>
47956,Soviet Union,<null>,Vodo 2916,50.2667,29.5333,0,30,105,7,0,0,0,<null>,<null>,37,<null>,0,62,62,<null>
47957,Soviet Union,<null>,SOLNT406,51.3333,36.25,205,80,260,999,0,0,0,<null>,<null>,37,1,0,334,334,borehole (conventional)
47958,Soviet Union,<null>,Bulkuv 19,52.1,23.95,0,54,181,42,0,0,0,<null>,<null>,37,<null>,0,154,154,<null>
47959,Soviet Union,<null>,Tuimazy 169,54.5833,53.6667,190,300,1650,0,0,0,0,<null>,<null>,37,<null>,0,109,109,<null>
47960,Soviet Union,<null>,Ardatovk 3,54.6667,54,0,0,650,0,0,0,0,<null>,<null>,37,<null>,0,269,267,borehole (conventional)
47961,Soviet Union,<null>,Yanybae 9,55.6667,58.75,320,20,3600,0,0,18,0,<null>,<null>,37,<null>,0,107,107,<null>
47962,Soviet Union,<null>,NEPEITS2,56.0333,40.75,0,0,1000,0,0,0,0,<null>,<null>,37,1,0,269,269,borehole (conventional)
47964,Soviet Union,<null>,KARGIN13,60.6167,34.3,0,250,600,0,0,0,0,<null>,<null>,37,1,0,316,316,borehole (conventional)
47965,Soviet Union,<null>,Sputnik 8,69.4167,30.25,0,90,690,0,0,0,0,<null>,<null>,37,<null>,0,116,116,<null>
47966,Soviet Union,<null>,BOGD3370,48.7333,39.5,110,250,750,100,30,0,1.2,<null>,<null>,36,1,0,320,320,borehole (conventional)
47967,Soviet Union,<null>,BOGD3388,48.7333,39.4,110,250,750,100,30,0,1.2,<null>,<null>,36,1,0,320,320,borehole (conventional)
47969,Soviet Union,<null>,KHIBI560,67.6667,33.6667,0,552,1219,67,22,15,1.7,<null>,3.6,36,1,0,298,297,borehole (conventional)
47970,Soviet Union,<null>,SVE16913,49.0333,26.3833,0,25,325,0,21,0,1.8,<null>,<null>,36,1,0,285,285,borehole (conventional)
47971,Soviet Union,<null>,Ulichnoe 16,49.2167,23.6667,0,300,2200,22,21,12,1.8,<null>,<null>,36,<null>,0,263,263,borehole (conventional)
47972,Soviet Union,<null>,BALDON80,56.7,24.3667,0,591,973,999,21,0,1.74,<null>,<null>,36,1,0,356,355,borehole (conventional)
47973,Soviet Union,<null>,Valdemar,57.3667,22.4667,0,218,290,999,21,0,1.72,<null>,<null>,36,1,0,357,357,borehole (conventional)
47974,Soviet Union,<null>,SHEBELIN,49.5,36.55,0,20,2900,0,21,0,1.7,<null>,<null>,36,1,0,245,245,borehole (conventional)
47975,Soviet Union,<null>,Monastyr,50.85,32.1333,0,500,3000,999,21,0,1.7,<null>,<null>,36,<null>,0,245,245,borehole (conventional)
47978,Soviet Union,<null>,Gauchars 5,44.9167,35.1667,0,260,1900,0,18,0,2,<null>,<null>,36,1,0,262,262,borehole (conventional)
47981,Soviet Union,<null>,EZERE P9,56.4333,22.3,0,990,1483,999,18,0,1.96,<null>,<null>,36,1,0,351,351,borehole (conventional)
47984,Soviet Union,<null>,Solikams,59.6667,56.5,150,1700,1950,14,17,0,2.15,<null>,<null>,36,<null>,0,254,252,borehole (conventional)
47985,Soviet Union,<null>,TANYP136,55.8333,55,90,500,1550,999,17,0,2.14,<null>,<null>,36,1,0,327,327,borehole (conventional)
47986,Soviet Union,<null>,Alekseev 1535,48.6333,31.7333,0,800,1060,0,16,0,2.35,<null>,<null>,36,<null>,0,283,282,borehole (conventional)
47987,Soviet Union,<null>,Grushka 17502,48.35,30.3333,0,25,105,7,16,4,2.2,6,0.8,36,<null>,0,285,285,borehole (conventional)
47988,Soviet Union,<null>,K.R14717,48.7667,33.6167,0,52,252,16,16,6,2.2,6,0.6,36,1,0,287,287,borehole (conventional)
47990,Soviet Union,<null>,LUTSK  1,50.7333,25.3,0,425,1150,29,15,15,2.4,<null>,<null>,36,1,0,286,286,borehole (conventional)
47993,Soviet Union,<null>,Zhitk 515,52.2167,27.8333,0,40,146,16,14,6,2.53,<null>,<null>,36,1,0,355,355,borehole (conventional)
47994,Soviet Union,<null>,L. Gora 27,48.0167,31.0667,0,23,263,14,13,5,2.8,<null>,<null>,36,1,0,290,290,borehole (conventional)
47995,Soviet Union,<null>,Ardatovk 3A,54.6667,54,95,300,1400,99,13,0,2.8,<null>,<null>,36,<null>,0,327,327,borehole (conventional)
47998,Soviet Union,<null>,Ala Aka 324,69.05,30.1167,0,25,470,45,13,0,2.8,<null>,<null>,36,<null>,0,296,295,borehole (conventional)
47999,Soviet Union,<null>,Zapolyar 1800,69.4167,30.8333,0,100,1674,150,13,37,2.8,12,1.7,36,<null>,0,298,298,borehole (conventional)
48000,Soviet Union,<null>,Alekseev 498,48.6333,31.7333,0,100,1175,51,13,31,2.76,<null>,<null>,36,<null>,0,283,283,borehole (conventional)
48002,Soviet Union,<null>,FAST9649,50.1167,29.9333,0,75,300,18,13,10,2.7,<null>,<null>,36,1,0,265,264,borehole (conventional)
48003,Soviet Union,<null>,Yar. Kame,58.3,56.75,226,1430,1635,41,12,0,3.03,<null>,<null>,36,1,0,320,320,borehole (conventional)
48005,Soviet Union,<null>,SG-3,69.4167,30.25,0,1000,2800,999,12,0,3,<null>,<null>,36,<null>,0,231,301,borehole (conventional)
48006,Soviet Union,<null>,Vodoty 14,50.25,29.4833,0,43,283,20,11,4,3.3,2,1.2,36,1,0,290,290,borehole (conventional)
48011,Soviet Union,<null>,NO 12,69.4167,30.25,0,20,580,999,10,12,3.77,<null>,<null>,36,<null>,0,333,333,borehole (conventional)
48012,Soviet Union,<null>,NO KS,69.4167,30.25,0,120,520,999,9,0,3.77,<null>,<null>,36,<null>,0,333,333,borehole (conventional)
48013,Soviet Union,<null>,MONC1200,68.0667,32.9,230,10,950,85,8,0,4.25,<null>,<null>,36,1,0,296,296,mine
48014,Soviet Union,<null>,LEZHSKA1,58.6333,40.2833,0,0,700,0,0,0,2.45,<null>,<null>,36,1,0,270,270,borehole (conventional)
48020,Soviet Union,<null>,Gasha 29,42.4,47.8667,0,2130,3146,12,0,5,0,<null>,<null>,36,<null>,0,31,31,<null>
48022,Soviet Union,<null>,Geoterml,43.3333,47,0,20,257,23,0,0,0,<null>,<null>,36,<null>,0,2,2,<null>
48024,Soviet Union,<null>,Chervlel,43.5,45.9167,56,100,5658,0,0,28,0,<null>,<null>,36,<null>,0,133,133,<null>
48025,Soviet Union,<null>,S. Kuta 17,44.5,39.4167,215,182,4550,0,0,19,0,<null>,<null>,36,<null>,0,133,133,<null>
48026,Soviet Union,<null>,Krasnoda 1,45.0333,39.0333,0,0,0,0,0,0,0,<null>,<null>,36,<null>,0,311,311,borehole (conventional)
48027,Soviet Union,<null>,Pyati 170,46.05,33.8,0,0,0,0,0,0,0,<null>,<null>,36,<null>,0,43,43,<null>
48028,Soviet Union,<null>,Beloz 629,47.1667,35,0,75,728,28,0,6,0,<null>,<null>,36,<null>,0,69,69,<null>
48029,Soviet Union,<null>,Kamenka,47.1667,35,0,20,150,0,0,0,0,<null>,<null>,36,<null>,0,20,20,<null>
48030,Soviet Union,<null>,Tarkhans 206,48.35,29,0,0,123,2,0,0,0,<null>,<null>,36,<null>,0,65,65,<null>
48031,Soviet Union,<null>,Kosmac 11,48.7,24.3833,0,200,2400,56,0,14,0,<null>,<null>,36,<null>,0,68,68,<null>
48032,Soviet Union,<null>,S. Dolina 10,49.1333,23.9167,0,850,1900,0,0,0,0,<null>,<null>,36,<null>,0,40,40,<null>
48033,Soviet Union,<null>,Zachepil,49.3667,34.2167,0,20,1800,0,0,0,0,<null>,<null>,36,1,0,245,245,borehole (conventional)
48034,Soviet Union,<null>,BALAKLEY,49.5,37.0333,0,20,2600,0,0,0,0,<null>,<null>,36,1,0,245,245,borehole (conventional)
48035,Soviet Union,<null>,POLCHA,50.4,25.5333,0,500,1600,0,0,0,0,<null>,<null>,36,1,0,245,245,borehole (conventional)
48036,Soviet Union,<null>,Gnil 5300,50.4833,29.15,0,43,101,6,0,2,0,<null>,<null>,36,<null>,0,71,71,<null>
48037,Soviet Union,<null>,Koche 130,50.4833,29.3833,0,43,407,24,0,14,0,<null>,<null>,36,<null>,0,64,64,<null>
48038,Soviet Union,<null>,DERGACH2,51.2333,49.2167,0,0,3000,0,0,0,0,<null>,<null>,36,1,0,280,280,borehole (conventional)
48039,Soviet Union,<null>,Mikha 424,51.25,35.0833,0,20,215,0,0,0,0,<null>,<null>,36,<null>,0,117,117,<null>
48040,Soviet Union,<null>,SOLNTS14,51.4167,36,185,70,265,999,0,0,0,<null>,<null>,36,1,0,334,334,borehole (conventional)
48041,Soviet Union,<null>,MIKHA424,52.25,35.0833,0,20,215,999,0,0,0,<null>,<null>,36,1,0,334,334,borehole (conventional)
48042,Soviet Union,<null>,Kushny 19,52.7667,25.2833,0,108,147,27,0,0,0,<null>,<null>,36,<null>,0,154,154,borehole (conventional)
48043,Soviet Union,<null>,Bobrui S1,53.15,29.2333,0,0,290,0,0,0,0,<null>,<null>,36,<null>,0,46,44,<null>
48044,Soviet Union,<null>,Ozerany 3,53.2333,29.85,0,110,400,59,0,0,0,<null>,<null>,36,<null>,0,160,160,<null>
48045,Soviet Union,<null>,Buzovya 7,54.1667,56.25,150,1000,2500,0,0,0,0,<null>,<null>,36,<null>,0,109,109,<null>
48047,Soviet Union,<null>,PERESLA1,56.7333,38.8333,0,0,2050,0,0,0,0,<null>,<null>,36,1,0,269,269,borehole (conventional)
48048,Soviet Union,<null>,SOVETSK1,57.5,49.2,0,0,2350,0,0,0,0,<null>,<null>,36,1,0,269,269,borehole (conventional)
48050,Soviet Union,<null>,Zaozery 8,61,34.1833,0,30,650,0,0,0,0,<null>,<null>,36,1,0,316,316,borehole (conventional)
48051,Soviet Union,<null>,Sputnik 12,69.4167,30.25,0,20,580,0,0,12,0,<null>,<null>,36,<null>,0,116,116,<null>
48052,Soviet Union,<null>,Sputnik KS,69.4167,30.25,0,120,520,0,0,0,0,<null>,<null>,36,<null>,0,116,116,<null>
48055,Soviet Union,<null>,Zagaipol 3274,48.5333,25.3,0,0,276,0,21,0,1.66,<null>,<null>,35,<null>,0,288,288,borehole (conventional)
48056,Soviet Union,<null>,DOROGOBU,54.8833,33.2167,0,560,620,99,19,9,1.84,<null>,<null>,35,1,0,370,370,borehole (conventional)
48058,Soviet Union,<null>,S.DOLI11,49.1333,23.9167,0,1000,2400,999,19,21,1.8,<null>,<null>,35,1,0,263,263,borehole (conventional)
48059,Soviet Union,<null>,Rybaltsy,50.1667,34.9167,0,1500,2000,0,19,0,1.8,<null>,<null>,35,<null>,0,245,245,borehole (conventional)
48060,Soviet Union,<null>,Rybaltsy,50.1667,34.9167,0,1500,2100,0,19,0,1.8,<null>,<null>,35,<null>,0,245,245,borehole (conventional)
